comparison_id,simulation_id,reference_simulation,observable,comparison_time_key,reference_match_strategy,reference_match_key,time,time_index,elapsed_seconds,value_index,value,reference_value,signed_error,absolute_error,relative_error,unit,selection,reference_selection
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,584,-3.851178329148439,0.0,-3.851178329148439,3.851178329148439,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,586,-3.436561075857284,0.0,-3.436561075857284,3.436561075857284,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,588,-3.6712158636077135,0.0,-3.6712158636077135,3.6712158636077135,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,589,-4.230107259556192,0.0,-4.230107259556192,4.230107259556192,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,591,-5.048403728666045,0.0,-5.048403728666045,5.048403728666045,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,592,-4.273219077968278,0.0,-4.273219077968278,4.273219077968278,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,593,-3.4611960553199737,0.0,-3.4611960553199737,3.4611960553199737,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,595,-4.418353128647411,0.0,-4.418353128647411,4.418353128647411,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,596,-3.997152893941717,0.0,-3.997152893941717,3.997152893941717,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,598,-1.675668634371533,0.0,-1.675668634371533,1.675668634371533,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,601,-0.2576458377874076,0.0,-0.2576458377874076,0.2576458377874076,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,602,-0.21915831606528968,0.0,-0.21915831606528968,0.21915831606528968,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,603,-0.5007068682302531,0.0,-0.5007068682302531,0.5007068682302531,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,604,-0.7521216461185816,0.0,-0.7521216461185816,0.7521216461185816,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,606,-1.0170818899751737,0.0,-1.0170818899751737,1.0170818899751737,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,607,-1.3735111944366736,0.0,-1.3735111944366736,1.3735111944366736,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,608,-1.548674931709371,0.0,-1.548674931709371,1.548674931709371,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,610,-1.7566445574440763,0.0,-1.7566445574440763,1.7566445574440763,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,611,-1.6804295246108722,0.0,-1.6804295246108722,1.6804295246108722,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,613,-1.3719192559062492,0.0,-1.3719192559062492,1.3719192559062492,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,614,-1.297376820470646,0.0,-1.297376820470646,1.297376820470646,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,616,-1.2518937790764824,0.0,-1.2518937790764824,1.2518937790764824,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,617,-1.201889138169264,0.0,-1.201889138169264,1.201889138169264,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,618,-1.0463037220879698,0.0,-1.0463037220879698,1.0463037220879698,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,621,-0.9379969209247179,0.0,-0.9379969209247179,0.9379969209247179,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,623,-0.7141467833202171,0.0,-0.7141467833202171,0.7141467833202171,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,624,-0.5169098429923338,0.0,-0.5169098429923338,0.5169098429923338,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,625,-0.6275047490381951,0.0,-0.6275047490381951,0.6275047490381951,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,626,-0.7317586139154741,0.0,-0.7317586139154741,0.7317586139154741,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,628,-1.3729190867045418,0.0,-1.3729190867045418,1.3729190867045418,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,630,-1.1066391367412507,0.0,-1.1066391367412507,1.1066391367412507,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,632,-1.0469127270162346,0.0,-1.0469127270162346,1.0469127270162346,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,633,-0.9986032316521971,0.0,-0.9986032316521971,0.9986032316521971,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,635,-1.0283078323373331,0.0,-1.0283078323373331,1.0283078323373331,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,636,-1.132223149203213,0.0,-1.132223149203213,1.132223149203213,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,637,-1.2655172541982012,0.0,-1.2655172541982012,1.2655172541982012,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,638,-1.6500386006307082,0.0,-1.6500386006307082,1.6500386006307082,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,639,-2.135720858639644,0.0,-2.135720858639644,2.135720858639644,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,640,-2.351300224411446,0.0,-2.351300224411446,2.351300224411446,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,641,-2.505368215403905,0.0,-2.505368215403905,2.505368215403905,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,642,-2.992050198134308,0.0,-2.992050198134308,2.992050198134308,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,643,-3.2358997912188414,0.0,-3.2358997912188414,3.2358997912188414,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,644,-3.137560401139382,0.0,-3.137560401139382,3.137560401139382,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,645,-2.8294058060551635,0.0,-2.8294058060551635,2.8294058060551635,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,646,-2.767058707636025,0.0,-2.767058707636025,2.767058707636025,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,647,-3.005361927094853,0.0,-3.005361927094853,3.005361927094853,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,648,-3.4814952956940033,0.0,-3.4814952956940033,3.4814952956940033,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,649,-3.910260096180366,0.0,-3.910260096180366,3.910260096180366,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,650,-4.425220980733727,0.0,-4.425220980733727,4.425220980733727,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,651,-4.564616378581661,0.0,-4.564616378581661,4.564616378581661,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,652,-4.088884892526892,0.0,-4.088884892526892,4.088884892526892,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,653,-3.027377574833082,0.0,-3.027377574833082,3.027377574833082,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,654,-3.3442411532697776,0.0,-3.3442411532697776,3.3442411532697776,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,655,-3.8549177460946424,0.0,-3.8549177460946424,3.8549177460946424,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,656,-3.336215185215906,0.0,-3.336215185215906,3.336215185215906,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,657,-2.4492054528999887,0.0,-2.4492054528999887,2.4492054528999887,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,658,-1.5059943529818582,0.0,-1.5059943529818582,1.5059943529818582,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,659,-0.8335306780343643,0.0,-0.8335306780343643,0.8335306780343643,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,660,-0.19517756755601567,0.0,-0.19517756755601567,0.19517756755601567,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,661,-0.45214194695276433,0.0,-0.45214194695276433,0.45214194695276433,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,662,-0.6018247114850226,0.0,-0.6018247114850226,0.6018247114850226,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,663,-0.7293478405822498,0.0,-0.7293478405822498,0.7293478405822498,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,664,-0.824298977665535,0.0,-0.824298977665535,0.824298977665535,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,665,-1.0397416902490022,0.0,-1.0397416902490022,1.0397416902490022,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,666,-1.2820081070393314,0.0,-1.2820081070393314,1.2820081070393314,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,667,-1.4102091422816159,0.0,-1.4102091422816159,1.4102091422816159,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,depth_map_last,time_index:11,exact_time_key,time_index:11,11,11,,668,-1.392777059121272,0.0,-1.392777059121272,1.392777059121272,nan,m,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,0,0.00010651605407474563,0.0006583891299872056,-0.0005518730759124599,0.0005518730759124599,0.8382171739730643,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,1,9.376213711220771e-05,0.0,9.376213711220771e-05,9.376213711220771e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,3,5.629105362459086e-05,0.0,5.629105362459086e-05,5.629105362459086e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,5,3.6258592444937676e-05,0.0,3.6258592444937676e-05,3.6258592444937676e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,6,3.724556154338643e-05,0.000752426455064824,-0.0007151808935214376,0.0007151808935214376,0.9504993992533428,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,8,3.182310683769174e-05,0.0006251281376239365,-0.0005933050307862448,0.0005933050307862448,0.9490934659274035,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,9,3.641094735939987e-05,0.0,3.641094735939987e-05,3.641094735939987e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,10,4.1411680285818875e-05,0.0,4.1411680285818875e-05,4.1411680285818875e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,11,4.2979598219972104e-05,0.0007592821972249499,-0.0007163025990049778,0.0007163025990049778,0.9433944344052114,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,12,4.6419198042713106e-05,0.0,4.6419198042713106e-05,4.6419198042713106e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,13,5.277412856230512e-05,0.0007314396933220096,-0.0006786655647597045,0.0006786655647597045,0.9278489682141549,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,15,7.993998588062823e-05,0.0008168975878212223,-0.000736957601940594,0.000736957601940594,0.9021419733973763,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,16,9.650844731368124e-05,0.0,9.650844731368124e-05,9.650844731368124e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,17,0.00010237686365144327,0.0005016647239222257,-0.00039928786027078247,0.00039928786027078247,0.7959257273443149,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,19,7.888944674050435e-05,0.0006856792823054969,-0.0006067898355649926,0.0006067898355649926,0.8849470171021501,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,20,6.85073682689108e-05,0.0007447629012098654,-0.0006762555329409546,0.0006762555329409546,0.9080145262906882,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,21,6.384364678524435e-05,0.0,6.384364678524435e-05,6.384364678524435e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,23,6.0501126426970586e-05,0.0,6.0501126426970586e-05,6.0501126426970586e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,24,6.062769898562692e-05,0.0005861566907160343,-0.0005255289917304074,0.0005255289917304074,0.8965674196918819,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,25,5.8686084230430424e-05,0.0,5.8686084230430424e-05,5.8686084230430424e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,27,4.1355739085702226e-05,0.0,4.1355739085702226e-05,4.1355739085702226e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,29,3.378286783117801e-05,0.0009174297549701571,-0.0008836468871389791,0.0008836468871389791,0.9631766163587349,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,30,2.9692067982978188e-05,0.0,2.9692067982978188e-05,2.9692067982978188e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,31,2.741589014476631e-05,0.0008399240169740434,-0.0008125081268292771,0.0008125081268292771,0.9673590829757002,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,32,2.9743796403636225e-05,0.0,2.9743796403636225e-05,2.9743796403636225e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,33,2.8786609618691728e-05,0.0,2.8786609618691728e-05,2.8786609618691728e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,34,2.379506804572884e-05,0.0006823723898914738,-0.000658577321845745,0.000658577321845745,0.9651289114298525,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,35,1.975467057491187e-05,0.0007005067981156864,-0.0006807521275407746,0.0006807521275407746,0.9717994591515021,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,37,1.2226979379192926e-05,0.000666367905967964,-0.0006541409265887711,0.0006541409265887711,0.9816513081292052,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,38,1.344163956673583e-05,0.00046745068472972724,-0.0004540090451629914,0.0004540090451629914,0.9712447964976079,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,39,1.6312462321366183e-05,0.0004966074775110737,-0.0004802950151897075,0.0004802950151897075,0.9671522015674795,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,40,2.0154195226496086e-05,0.000868770190938901,-0.0008486159957124049,0.0008486159957124049,0.976801465523679,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,41,2.21577374759363e-05,0.0,2.21577374759363e-05,2.21577374759363e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,45,2.242208574898541e-05,0.0004021919546706781,-0.0003797698689216927,0.0003797698689216927,0.9442502877330179,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,46,2.538395710871555e-05,0.0006970244252254782,-0.0006716404681167626,0.0006716404681167626,0.9635823994252365,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,47,3.1901632610242814e-05,0.0,3.1901632610242814e-05,3.1901632610242814e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,48,3.1038583983900025e-05,0.0,3.1038583983900025e-05,3.1038583983900025e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,49,4.238665496814065e-05,0.0,4.238665496814065e-05,4.238665496814065e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,50,5.264814171823673e-05,0.0,5.264814171823673e-05,5.264814171823673e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,51,5.647731450153515e-05,0.0009987142201064647,-0.0009422369056049295,0.0009422369056049295,0.9434499746128432,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,52,4.319875006331131e-05,0.0,4.319875006331131e-05,4.319875006331131e-05,nan,m/day,map,map
example12_mf6_vs_nwt_different_meshes_demonstrative,nwt_demo_structured,mf6_demo_triangular,outflow_drain_map_last,time_index:11,exact_time_key,time_index:11,11,11,,53,3.4493710700189695e-05,0.0,3.4493710700189695e-05,3.4493710700189695e-05,nan,m/day,map,map
